transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score
3622,user_35,8991.84,2026-08-23 20:54:44.153465,Amazon,request,Bangalore,Web,0,20,28,0,1,0,1,15800.978582677166,127,-6809.138582677166,0,0.2
3623,user_34,1791.96,2026-08-24 08:11:04.153465,Flipkart,refund,Delhi,Android,0,8,27,1,0,2,0,4524.1720000000005,120,-2732.2120000000004,0,0.1
3624,user_28,1768.88,2026-07-28 21:08:17.153465,Walmart,request,Chennai,Web,0,21,20,4,1,1,1,4678.404529914529,117,-2909.524529914529,0,0.2
3625,user_16,1575.94,2026-07-31 11:06:17.153465,Flipkart,send,Mumbai,Android,0,11,7,1,2,3,0,3660.321525423729,118,-2084.381525423729,0,0.1
3626,user_23,82396.12,2026-07-27 07:15:01.153465,Walmart,send,Chennai,Web,1,7,15,4,2,1,1,21876.48723880597,134,60519.63276119402,0,0.2
3627,user_17,3362.54,2026-09-19 07:21:30.153465,Swiggy,refund,Mumbai,iOS,0,7,8,3,0,3,2,4173.412348484848,132,-810.8723484848479,0,0.5
3628,user_24,16548.59,2026-09-04 03:28:52.153465,Flipkart,send,Pune,Android,0,3,16,1,2,4,0,20664.321171875,128,-4115.731171874999,1,0.1
3629,user_39,30967.48,2026-08-18 20:53:01.153465,Walmart,refund,Bangalore,Web,1,20,32,4,0,0,1,4488.573909090909,110,26478.90609090909,0,0.2
3630,user_17,3956.8,2026-07-30 16:20:01.153465,Swiggy,refund,Delhi,Web,0,16,8,3,0,2,1,4173.412348484848,132,-216.61234848484764,0,0.2
3631,user_47,4489.31,2026-09-08 23:52:09.153465,Paytm,refund,Mumbai,Android,0,23,41,2,0,3,0,3883.282635658915,129,606.0273643410856,0,0.1
3632,user_19,11079.4,2026-09-16 19:15:57.153465,Zomato,refund,Mumbai,Android,1,19,10,5,0,3,0,3644.202786885246,122,7435.197213114754,0,0.1
3633,user_26,4176.26,2026-09-18 11:45:30.153465,Flipkart,send,Pune,Android,0,11,18,1,2,4,0,4396.555663716814,113,-220.29566371681358,0,0.1
3634,user_44,12240.14,2026-07-26 05:00:37.153465,Swiggy,send,Delhi,Android,0,5,38,3,2,2,0,17327.384636363637,110,-5087.244636363637,1,0.1
3635,user_22,5796.49,2026-09-02 16:35:57.153465,Flipkart,send,Delhi,Android,0,16,14,1,2,2,0,18343.150086206897,116,-12546.660086206897,0,0.1
3636,user_38,6466.24,2026-07-28 04:06:08.153465,Swiggy,request,Chennai,Web,1,4,31,3,1,1,1,17814.76077586207,116,-11348.520775862069,1,0.2
3637,user_1,4786.45,2026-09-03 04:56:34.153465,Paytm,refund,Chennai,Web,0,4,0,2,0,1,1,4037.2688695652173,115,749.1811304347825,1,0.2
3638,user_1,2510.97,2026-08-21 22:24:14.153465,Amazon,refund,Mumbai,Web,0,22,0,0,0,3,1,4037.2688695652173,115,-1526.2988695652175,0,0.2
3639,user_41,4280.49,2026-08-09 15:54:01.153465,Flipkart,request,Mumbai,Web,0,15,35,1,1,3,1,4057.624609375,128,222.8653906249997,0,0.2
3640,user_9,4686.94,2026-07-30 22:41:03.153465,Flipkart,request,Mumbai,Web,0,22,49,1,1,3,1,4747.313999999999,110,-60.373999999999796,0,0.2
3641,user_17,4457.12,2026-09-12 05:58:55.153465,Walmart,request,Pune,Web,1,5,8,4,1,4,1,4173.412348484848,132,283.70765151515207,1,0.2
3642,user_46,9319.82,2026-08-12 20:24:01.153465,Zomato,request,Chennai,iOS,1,20,40,5,1,1,2,4824.613684210526,133,4495.206315789474,0,0.5
3643,user_10,841.13,2026-09-03 23:32:43.153465,Swiggy,refund,Bangalore,iOS,0,23,1,3,0,0,2,4115.205169491525,118,-3274.0751694915252,0,0.5
3644,user_36,2796.14,2026-08-04 11:32:43.153465,Amazon,refund,Chennai,iOS,0,11,29,0,0,1,2,4483.898691588785,107,-1687.7586915887855,0,0.5
3645,user_5,10264.6,2026-09-04 16:23:28.153465,Amazon,refund,Bangalore,Web,0,16,44,0,0,0,1,21765.65124031008,129,-11501.051240310078,0,0.2
3646,user_48,1449.44,2026-08-05 23:35:37.153465,Flipkart,request,Delhi,Android,0,23,42,1,1,2,0,4029.46368852459,122,-2580.02368852459,0,0.1
3647,user_21,4869.8,2026-08-25 14:44:15.153465,Amazon,refund,Delhi,iOS,1,14,13,0,0,2,2,4244.438115942029,138,625.3618840579711,0,0.5
3648,user_23,15059.19,2026-07-24 21:29:29.153465,Amazon,request,Bangalore,Web,0,21,15,0,1,0,1,21876.48723880597,134,-6817.29723880597,0,0.2
3649,user_17,3508.26,2026-08-27 04:36:52.153465,Walmart,send,Delhi,Android,0,4,8,4,2,2,0,4173.412348484848,132,-665.1523484848476,1,0.1
3650,user_17,3216.61,2026-08-27 22:26:03.153465,Flipkart,refund,Bangalore,iOS,0,22,8,1,0,0,2,4173.412348484848,132,-956.8023484848477,0,0.5
3651,user_47,863.77,2026-09-08 00:32:24.153465,Zomato,send,Mumbai,Android,0,0,41,5,2,3,0,3883.282635658915,129,-3019.512635658915,1,0.1
3652,user_30,18997.76,2026-07-28 13:49:45.153465,Zomato,refund,Delhi,Web,0,13,23,5,0,2,1,20780.866470588233,119,-1783.1064705882345,0,0.2
3653,user_28,1044.19,2026-07-28 14:02:46.153465,Flipkart,send,Mumbai,iOS,0,14,20,1,2,3,2,4678.404529914529,117,-3634.214529914529,0,0.5
3654,user_31,3895.7,2026-08-21 16:02:30.153465,Zomato,request,Delhi,Android,0,16,24,5,1,2,0,4894.9887499999995,96,-999.2887499999997,0,0.1
3655,user_24,5970.64,2026-09-06 18:15:38.153465,Flipkart,refund,Mumbai,Android,0,18,16,1,0,3,0,20664.321171875,128,-14693.681171875,0,0.1
3656,user_40,8238.62,2026-09-07 02:28:20.153465,Amazon,send,Chennai,Web,0,2,34,0,2,1,1,18950.453564356438,101,-10711.833564356437,1,0.2
3657,user_26,1085.9,2026-08-29 05:32:40.153465,Paytm,request,Mumbai,iOS,0,5,18,2,1,3,2,4396.555663716814,113,-3310.6556637168137,1,0.5
3658,user_4,3244.33,2026-07-30 01:40:45.153465,Paytm,send,Mumbai,iOS,0,1,33,2,2,3,2,4960.130344827586,116,-1715.8003448275858,1,0.5
3659,user_41,307.4,2026-09-10 23:58:45.153465,Amazon,request,Chennai,Android,0,23,35,0,1,1,0,4057.624609375,128,-3750.224609375,0,0.1
3660,user_8,3329.63,2026-09-11 20:49:04.153465,Paytm,refund,Mumbai,Android,0,20,48,2,0,3,0,4162.542654867257,113,-832.9126548672566,0,0.1
3661,user_23,14184.43,2026-08-26 23:06:40.153465,Amazon,request,Delhi,Web,0,23,15,0,1,2,1,21876.48723880597,134,-7692.05723880597,0,0.2
3662,user_42,1043.45,2026-08-28 14:58:37.153465,Swiggy,request,Bangalore,iOS,0,14,36,3,1,0,2,4749.498305084746,118,-3706.048305084746,0,0.5
3663,user_38,11727.46,2026-09-09 13:44:38.153465,Zomato,send,Delhi,Android,0,13,31,5,2,2,0,17814.76077586207,116,-6087.30077586207,0,0.1
3664,user_50,4403.53,2026-08-28 02:11:55.153465,Amazon,refund,Delhi,iOS,0,2,45,0,0,2,2,4276.488269230769,104,127.04173076923053,1,0.5
3665,user_5,18508.16,2026-08-13 13:38:18.153465,Zomato,send,Mumbai,Web,0,13,44,5,2,3,1,21765.65124031008,129,-3257.491240310079,0,0.2
3666,user_17,1726.4,2026-07-27 14:30:05.153465,Amazon,request,Delhi,iOS,0,14,8,0,1,2,2,4173.412348484848,132,-2447.0123484848477,0,0.5
3667,user_45,2645.36,2026-09-10 02:03:22.153465,Paytm,request,Pune,Android,0,2,39,2,1,4,0,3748.3989344262295,122,-1103.0389344262294,1,0.1
3668,user_19,1095.11,2026-07-21 15:57:43.153465,Walmart,request,Bangalore,iOS,0,15,10,4,1,0,2,3644.202786885246,122,-2549.092786885246,0,0.5
3669,user_38,41506.3,2026-09-09 16:45:26.153465,Swiggy,refund,Chennai,Android,1,16,31,3,0,1,0,17814.76077586207,116,23691.539224137934,0,0.1
3670,user_32,3380.19,2026-08-22 14:47:45.153465,Walmart,refund,Delhi,Web,0,14,25,4,0,2,1,3596.741,130,-216.55099999999993,0,0.2
3671,user_3,39224.69,2026-08-25 00:27:29.153465,Walmart,refund,Bangalore,iOS,0,0,22,4,0,0,2,51628.90211538462,104,-12404.212115384616,1,0.5
3672,user_46,2939.57,2026-08-15 14:09:25.153465,Zomato,send,Delhi,Web,0,14,40,5,2,2,1,4824.613684210526,133,-1885.043684210526,0,0.2
3673,user_35,9432.06,2026-08-07 19:18:15.153465,Walmart,send,Bangalore,iOS,0,19,28,4,2,0,2,15800.978582677166,127,-6368.918582677166,0,0.5
3674,user_20,19705.87,2026-09-01 22:19:01.153465,Swiggy,refund,Chennai,iOS,0,22,12,3,0,1,2,19935.082280701754,114,-229.21228070175493,0,0.5
3675,user_5,10344.81,2026-09-05 18:38:40.153465,Flipkart,send,Chennai,iOS,0,18,44,1,2,1,2,21765.65124031008,129,-11420.84124031008,0,0.5
3676,user_48,715.43,2026-08-21 14:37:04.153465,Swiggy,send,Delhi,iOS,0,14,42,3,2,2,2,4029.46368852459,122,-3314.03368852459,0,0.5
3677,user_3,300000.0,2026-08-19 01:10:52.153465,Walmart,send,Mumbai,Web,1,1,22,4,2,3,1,51628.90211538462,104,248371.0978846154,1,0.2
3678,user_12,17841.35,2026-08-11 19:50:52.153465,Paytm,send,Delhi,Web,0,19,3,2,2,2,1,52530.11026548673,113,-34688.76026548673,0,0.2
3679,user_8,1594.02,2026-09-12 11:26:20.153465,Amazon,send,Pune,Web,0,11,48,0,2,4,1,4162.542654867257,113,-2568.5226548672567,0,0.2
3680,user_33,1086.7,2026-07-26 16:20:03.153465,Zomato,send,Delhi,iOS,0,16,26,5,2,2,2,3974.536484375,128,-2887.8364843749996,0,0.5
3681,user_16,2690.98,2026-08-02 06:43:24.153465,Zomato,request,Bangalore,Android,0,6,7,5,1,0,0,3660.321525423729,118,-969.3415254237289,1,0.1
3682,user_6,4568.06,2026-08-09 20:45:56.153465,Amazon,request,Delhi,Web,0,20,46,0,1,2,1,3699.0514728682174,129,869.008527131783,0,0.2
3683,user_46,3031.26,2026-08-28 17:17:10.153465,Swiggy,send,Chennai,Android,0,17,40,3,2,1,0,4824.613684210526,133,-1793.353684210526,0,0.1
3684,user_33,3142.47,2026-08-08 09:48:54.153465,Amazon,request,Delhi,Web,0,9,26,0,1,2,1,3974.536484375,128,-832.0664843750001,0,0.2
3685,user_25,1164.2,2026-09-10 11:28:11.153465,Flipkart,send,Mumbai,Web,0,11,17,1,2,3,1,3615.32544,125,-2451.12544,0,0.2
3686,user_31,4669.19,2026-08-07 19:56:53.153465,Flipkart,request,Pune,Android,0,19,24,1,1,4,0,4894.9887499999995,96,-225.79874999999993,0,0.1
3687,user_43,15045.98,2026-07-30 14:17:24.153465,Amazon,request,Mumbai,Web,1,14,37,0,1,3,1,15429.552764227643,123,-383.57276422764335,0,0.2
3688,user_6,9655.44,2026-08-29 15:03:05.153465,Paytm,request,Chennai,iOS,1,15,46,2,1,1,2,3699.0514728682174,129,5956.388527131783,0,0.5
3689,user_31,4249.4,2026-08-14 05:04:02.153465,Flipkart,refund,Delhi,iOS,0,5,24,1,0,2,2,4894.9887499999995,96,-645.5887499999999,1,0.5
3690,user_31,1020.15,2026-08-22 17:29:09.153465,Amazon,request,Delhi,iOS,0,17,24,0,1,2,2,4894.9887499999995,96,-3874.8387499999994,0,0.5
3691,user_10,2842.25,2026-09-04 13:42:33.153465,Paytm,request,Chennai,Web,0,13,1,2,1,1,1,4115.205169491525,118,-1272.9551694915253,0,0.2
3692,user_26,4983.13,2026-09-17 10:44:47.153465,Swiggy,send,Mumbai,Web,1,10,18,3,2,3,1,4396.555663716814,113,586.5743362831863,0,0.2
3693,user_48,4962.32,2026-09-18 05:00:20.153465,Flipkart,request,Delhi,Android,0,5,42,1,1,2,0,4029.46368852459,122,932.8563114754097,1,0.1
3694,user_36,2828.25,2026-08-20 18:47:36.153465,Walmart,request,Delhi,iOS,0,18,29,4,1,2,2,4483.898691588785,107,-1655.6486915887854,0,0.5
3695,user_48,1687.27,2026-07-27 07:26:48.153465,Paytm,send,Mumbai,Web,1,7,42,2,2,3,1,4029.46368852459,122,-2342.19368852459,0,0.2
3696,user_37,6956.34,2026-09-02 22:07:12.153465,Walmart,send,Chennai,Web,1,22,30,4,2,1,1,15907.096030534352,131,-8950.756030534352,0,0.2
3697,user_39,3753.82,2026-08-22 01:25:55.153465,Amazon,send,Delhi,Android,1,1,32,0,2,2,0,4488.573909090909,110,-734.753909090909,1,0.1
3698,user_8,1057.81,2026-08-18 08:03:47.153465,Swiggy,send,Delhi,Android,0,8,48,3,2,2,0,4162.542654867257,113,-3104.7326548672568,0,0.1
3699,user_11,12470.8,2026-08-18 19:04:22.153465,Flipkart,refund,Bangalore,Android,1,19,2,1,0,0,0,3819.240342465753,146,8651.559657534246,0,0.1
3700,user_36,3186.13,2026-09-07 08:57:24.153465,Swiggy,refund,Chennai,iOS,0,8,29,3,0,1,2,4483.898691588785,107,-1297.7686915887853,0,0.5
3701,user_46,751.93,2026-09-06 07:20:46.153465,Walmart,send,Mumbai,Web,1,7,40,4,2,3,1,4824.613684210526,133,-4072.6836842105263,0,0.2
3702,user_46,1942.5,2026-08-27 15:16:26.153465,Walmart,refund,Bangalore,Android,0,15,40,4,0,0,0,4824.613684210526,133,-2882.113684210526,0,0.1
3703,user_33,2679.24,2026-08-07 12:55:28.153465,Swiggy,send,Bangalore,iOS,0,12,26,3,2,0,2,3974.536484375,128,-1295.296484375,0,0.5
3704,user_35,14151.24,2026-08-24 04:41:45.153465,Walmart,refund,Chennai,Android,0,4,28,4,0,1,0,15800.978582677166,127,-1649.738582677166,1,0.1
3705,user_48,3854.19,2026-08-16 11:53:04.153465,Paytm,refund,Chennai,iOS,0,11,42,2,0,1,2,4029.46368852459,122,-175.27368852458994,0,0.5
3706,user_13,18122.67,2026-08-05 00:34:35.153465,Paytm,refund,Chennai,iOS,0,0,4,2,0,1,2,16363.8575,124,1758.8124999999982,1,0.5
3707,user_15,46164.28,2026-08-18 20:19:15.153465,Zomato,request,Chennai,Web,1,20,6,5,1,1,1,17357.696608695653,115,28806.583391304346,0,0.2
3708,user_18,1995.23,2026-09-07 05:08:06.153465,Flipkart,request,Chennai,iOS,0,5,9,1,1,1,2,4267.170924369748,119,-2271.940924369748,1,0.5
3709,user_6,3374.85,2026-09-04 07:08:13.153465,Amazon,refund,Delhi,iOS,0,7,46,0,0,2,2,3699.0514728682174,129,-324.2014728682175,0,0.5
3710,user_14,15342.18,2026-09-11 23:14:17.153465,Amazon,send,Chennai,iOS,0,23,5,0,2,1,2,18284.780597014927,134,-2942.600597014927,0,0.5
3711,user_38,6509.5,2026-08-10 02:34:06.153465,Amazon,refund,Chennai,iOS,0,2,31,0,0,1,2,17814.76077586207,116,-11305.260775862069,1,0.5
3712,user_6,3747.71,2026-08-07 12:38:24.153465,Flipkart,request,Delhi,Web,0,12,46,1,1,2,1,3699.0514728682174,129,48.65852713178265,0,0.2
3713,user_39,3081.65,2026-09-05 08:09:39.153465,Flipkart,request,Mumbai,Android,0,8,32,1,1,3,0,4488.573909090909,110,-1406.923909090909,0,0.1
3714,user_23,19278.93,2026-08-23 05:47:47.153465,Amazon,refund,Pune,Android,0,5,15,0,0,4,0,21876.48723880597,134,-2597.55723880597,1,0.1
3715,user_35,6399.15,2026-07-28 17:41:34.153465,Amazon,send,Chennai,Android,0,17,28,0,2,1,0,15800.978582677166,127,-9401.828582677166,0,0.1
3716,user_17,4651.14,2026-08-28 14:23:52.153465,Flipkart,send,Mumbai,Web,1,14,8,1,2,3,1,4173.412348484848,132,477.7276515151525,0,0.2
3717,user_33,3579.17,2026-08-25 03:13:10.153465,Amazon,refund,Delhi,Android,0,3,26,0,0,2,0,3974.536484375,128,-395.3664843749998,1,0.1
3718,user_18,242.11,2026-08-27 01:35:35.153465,Walmart,send,Mumbai,Web,0,1,9,4,2,3,1,4267.170924369748,119,-4025.0609243697477,1,0.2
3719,user_15,19224.75,2026-08-21 02:18:43.153465,Amazon,request,Chennai,Web,0,2,6,0,1,1,1,17357.696608695653,115,1867.0533913043473,1,0.2
3720,user_16,3347.58,2026-08-31 12:22:35.153465,Swiggy,request,Pune,iOS,0,12,7,3,1,4,2,3660.321525423729,118,-312.74152542372894,0,0.5
3721,user_41,1065.21,2026-07-24 17:05:14.153465,Amazon,request,Delhi,Web,0,17,35,0,1,2,1,4057.624609375,128,-2992.414609375,0,0.2
3722,user_24,10996.96,2026-08-05 14:48:29.153465,Paytm,request,Delhi,iOS,0,14,16,2,1,2,2,20664.321171875,128,-9667.361171875,0,0.5
3723,user_27,39775.35,2026-08-28 01:27:39.153465,Flipkart,request,Chennai,Android,0,1,19,1,1,1,0,18537.69881355932,118,21237.65118644068,1,0.1
3724,user_36,4791.75,2026-09-06 16:36:33.153465,Paytm,request,Pune,Web,1,16,29,2,1,4,1,4483.898691588785,107,307.85130841121463,0,0.2
3725,user_31,3838.63,2026-09-03 19:26:44.153465,Amazon,refund,Mumbai,Web,0,19,24,0,0,3,1,4894.9887499999995,96,-1056.3587499999994,0,0.2
3726,user_26,1841.46,2026-08-22 03:53:43.153465,Amazon,refund,Chennai,Web,0,3,18,0,0,1,1,4396.555663716814,113,-2555.0956637168138,1,0.2
3727,user_33,1088.31,2026-09-03 15:37:45.153465,Flipkart,refund,Pune,iOS,1,15,26,1,0,4,2,3974.536484375,128,-2886.226484375,0,0.5
3728,user_19,2289.91,2026-09-07 02:51:29.153465,Paytm,send,Chennai,Android,0,2,10,2,2,1,0,3644.202786885246,122,-1354.2927868852462,1,0.1
3729,user_50,264.49,2026-07-24 16:53:00.153465,Zomato,refund,Pune,Web,0,16,45,5,0,4,1,4276.488269230769,104,-4011.9982692307694,0,0.2
3730,user_23,19146.75,2026-08-28 01:03:08.153465,Amazon,send,Bangalore,Android,0,1,15,0,2,0,0,21876.48723880597,134,-2729.7372388059703,1,0.1
3731,user_13,18968.12,2026-08-12 15:16:40.153465,Paytm,refund,Mumbai,Web,0,15,4,2,0,3,1,16363.8575,124,2604.262499999999,0,0.2
3732,user_19,3708.9,2026-09-10 10:11:19.153465,Walmart,refund,Bangalore,iOS,0,10,10,4,0,0,2,3644.202786885246,122,64.69721311475405,0,0.5
3733,user_30,56143.87,2026-08-08 11:14:08.153465,Zomato,send,Delhi,Android,1,11,23,5,2,2,0,20780.866470588233,119,35363.00352941177,0,0.1
3734,user_42,1359.75,2026-09-07 10:17:13.153465,Zomato,request,Mumbai,Android,0,10,36,5,1,3,0,4749.498305084746,118,-3389.748305084746,0,0.1
3735,user_41,1672.67,2026-09-05 14:03:51.153465,Paytm,refund,Delhi,Web,1,14,35,2,0,2,1,4057.624609375,128,-2384.954609375,0,0.2
3736,user_31,4022.77,2026-09-07 20:18:34.153465,Swiggy,request,Pune,Android,0,20,24,3,1,4,0,4894.9887499999995,96,-872.2187499999995,0,0.1
3737,user_27,12603.54,2026-09-06 23:19:36.153465,Flipkart,refund,Bangalore,Android,0,23,19,1,0,0,0,18537.69881355932,118,-5934.158813559319,0,0.1
3738,user_18,3221.06,2026-08-31 21:03:13.153465,Walmart,refund,Bangalore,iOS,0,21,9,4,0,0,2,4267.170924369748,119,-1046.1109243697479,0,0.5
3739,user_21,2548.08,2026-08-25 15:18:19.153465,Walmart,request,Chennai,Android,0,15,13,4,1,1,0,4244.438115942029,138,-1696.3581159420291,0,0.1
3740,user_12,58198.82,2026-08-03 09:31:38.153465,Walmart,refund,Chennai,iOS,0,9,3,4,0,1,2,52530.11026548673,113,5668.7097345132715,0,0.5
3741,user_18,1506.98,2026-08-07 19:07:29.153465,Flipkart,refund,Pune,Web,0,19,9,1,0,4,1,4267.170924369748,119,-2760.190924369748,0,0.2
3742,user_25,942.97,2026-09-12 17:00:24.153465,Amazon,send,Delhi,Web,0,17,17,0,2,2,1,3615.32544,125,-2672.3554400000003,0,0.2
3743,user_14,18651.62,2026-09-04 19:18:06.153465,Zomato,send,Chennai,Web,0,19,5,5,2,1,1,18284.780597014927,134,366.8394029850715,0,0.2
3744,user_11,2336.17,2026-07-22 12:05:19.153465,Walmart,send,Chennai,Web,0,12,2,4,2,1,1,3819.240342465753,146,-1483.0703424657531,0,0.2
3745,user_32,1158.35,2026-07-22 07:21:20.153465,Flipkart,refund,Pune,iOS,0,7,25,1,0,4,2,3596.741,130,-2438.391,0,0.5
3746,user_30,7683.4,2026-08-17 04:26:38.153465,Amazon,refund,Mumbai,iOS,0,4,23,0,0,3,2,20780.866470588233,119,-13097.466470588233,1,0.5
3747,user_11,2570.1,2026-08-29 14:48:21.153465,Paytm,send,Bangalore,iOS,0,14,2,2,2,0,2,3819.240342465753,146,-1249.1403424657533,0,0.5
3748,user_28,2198.85,2026-08-14 17:37:05.153465,Flipkart,refund,Pune,Web,0,17,20,1,0,4,1,4678.404529914529,117,-2479.554529914529,0,0.2
3749,user_6,313.54,2026-08-29 22:22:01.153465,Walmart,request,Bangalore,iOS,0,22,46,4,1,0,2,3699.0514728682174,129,-3385.5114728682174,0,0.5
3750,user_15,94212.34,2026-07-27 11:48:06.153465,Zomato,refund,Chennai,iOS,1,11,6,5,0,1,2,17357.696608695653,115,76854.64339130434,0,0.5
3751,user_2,38555.11,2026-08-30 22:57:12.153465,Flipkart,send,Bangalore,Web,0,22,11,1,2,0,1,47401.46406779661,118,-8846.354067796608,0,0.2
3752,user_27,19217.72,2026-08-26 12:54:51.153465,Paytm,refund,Delhi,Android,0,12,19,2,0,2,0,18537.69881355932,118,680.021186440681,0,0.1
3753,user_43,40588.75,2026-08-18 10:09:34.153465,Zomato,send,Chennai,iOS,1,10,37,5,2,1,2,15429.552764227643,123,25159.197235772357,0,0.5
3754,user_20,11520.17,2026-08-28 15:57:12.153465,Walmart,send,Mumbai,Android,0,15,12,4,2,3,0,19935.082280701754,114,-8414.912280701754,0,0.1
3755,user_49,16538.67,2026-08-12 14:13:52.153465,Zomato,request,Bangalore,iOS,0,14,43,5,1,0,2,19333.43277227723,101,-2794.7627722772304,0,0.5
3756,user_47,3572.74,2026-08-19 16:17:49.153465,Walmart,request,Delhi,Android,0,16,41,4,1,2,0,3883.282635658915,129,-310.54263565891506,0,0.1
3757,user_47,1381.43,2026-07-26 00:47:38.153465,Flipkart,send,Bangalore,Android,0,0,41,1,2,0,0,3883.282635658915,129,-2501.8526356589146,1,0.1
3758,user_49,12037.96,2026-07-28 04:58:52.153465,Amazon,request,Pune,Android,0,4,43,0,1,4,0,19333.43277227723,101,-7295.4727722772295,1,0.1
3759,user_3,56320.12,2026-08-09 12:59:01.153465,Amazon,request,Pune,iOS,0,12,22,0,1,4,2,51628.90211538462,104,4691.217884615384,0,0.5
3760,user_1,3625.23,2026-07-30 15:10:34.153465,Paytm,refund,Delhi,Android,0,15,0,2,0,2,0,4037.2688695652173,115,-412.0388695652173,0,0.1
3761,user_25,3372.88,2026-08-02 06:05:24.153465,Walmart,refund,Mumbai,Web,0,6,17,4,0,3,1,3615.32544,125,-242.44543999999996,1,0.2
3762,user_24,15749.16,2026-07-30 12:15:37.153465,Paytm,request,Bangalore,Android,0,12,16,2,1,0,0,20664.321171875,128,-4915.161171874999,0,0.1
3763,user_13,11287.37,2026-09-15 22:43:14.153465,Amazon,refund,Mumbai,Web,0,22,4,0,0,3,1,16363.8575,124,-5076.487499999999,0,0.2
3764,user_11,518.51,2026-08-25 00:35:17.153465,Flipkart,send,Mumbai,Web,0,0,2,1,2,3,1,3819.240342465753,146,-3300.730342465753,1,0.2
3765,user_32,3056.49,2026-09-16 01:52:13.153465,Paytm,request,Mumbai,Web,0,1,25,2,1,3,1,3596.741,130,-540.2510000000002,1,0.2
3766,user_28,10764.46,2026-09-19 08:37:31.153465,Walmart,send,Delhi,Android,0,8,20,4,2,2,0,4678.404529914529,117,6086.05547008547,0,0.1
3767,user_43,19874.19,2026-08-02 15:16:26.153465,Amazon,refund,Delhi,Android,0,15,37,0,0,2,0,15429.552764227643,123,4444.637235772356,0,0.1
3768,user_10,211.46,2026-08-12 16:52:03.153465,Zomato,request,Bangalore,Web,0,16,1,5,1,0,1,4115.205169491525,118,-3903.7451694915253,0,0.2
3769,user_20,7136.93,2026-07-28 12:34:12.153465,Walmart,send,Pune,Web,0,12,12,4,2,4,1,19935.082280701754,114,-12798.152280701754,0,0.2
3770,user_39,1645.86,2026-08-12 14:41:51.153465,Paytm,send,Chennai,Web,1,14,32,2,2,1,1,4488.573909090909,110,-2842.7139090909095,0,0.2
3771,user_2,19574.35,2026-08-14 08:23:45.153465,Walmart,send,Mumbai,iOS,0,8,11,4,2,3,2,47401.46406779661,118,-27827.11406779661,0,0.5
3772,user_34,12054.48,2026-09-18 09:53:12.153465,Swiggy,refund,Chennai,iOS,0,9,27,3,0,1,2,4524.1720000000005,120,7530.307999999999,0,0.5
3773,user_5,9582.91,2026-09-11 13:42:58.153465,Walmart,request,Mumbai,iOS,0,13,44,4,1,3,2,21765.65124031008,129,-12182.741240310079,0,0.5
3774,user_22,16890.2,2026-09-10 19:33:08.153465,Paytm,send,Mumbai,Web,0,19,14,2,2,3,1,18343.150086206897,116,-1452.9500862068962,0,0.2
3775,user_50,3511.22,2026-08-06 06:26:59.153465,Flipkart,refund,Chennai,iOS,0,6,45,1,0,1,2,4276.488269230769,104,-765.2682692307694,1,0.5
3776,user_25,4438.65,2026-08-19 10:26:33.153465,Flipkart,send,Delhi,iOS,0,10,17,1,2,2,2,3615.32544,125,823.3245599999996,0,0.5
3777,user_32,2230.04,2026-08-15 23:19:07.153465,Zomato,send,Bangalore,Android,0,23,25,5,2,0,0,3596.741,130,-1366.701,0,0.1
3778,user_12,32546.93,2026-08-23 14:27:42.153465,Swiggy,send,Bangalore,iOS,0,14,3,3,2,0,2,52530.11026548673,113,-19983.180265486728,0,0.5
3779,user_25,8084.9,2026-08-17 21:13:25.153465,Flipkart,request,Mumbai,Android,0,21,17,1,1,3,0,3615.32544,125,4469.574559999999,0,0.1
3780,user_40,5844.84,2026-09-12 17:41:43.153465,Amazon,request,Pune,iOS,0,17,34,0,1,4,2,18950.453564356438,101,-13105.613564356438,0,0.5
3781,user_1,465.05,2026-09-10 12:01:45.153465,Zomato,refund,Bangalore,Android,0,12,0,5,0,0,0,4037.2688695652173,115,-3572.218869565217,0,0.1
3782,user_33,3821.75,2026-08-28 21:36:25.153465,Amazon,send,Chennai,Android,0,21,26,0,2,1,0,3974.536484375,128,-152.78648437499987,0,0.1
3783,user_25,9553.83,2026-09-11 07:25:20.153465,Amazon,request,Delhi,iOS,1,7,17,0,1,2,2,3615.32544,125,5938.504559999999,0,0.5
3784,user_8,4236.33,2026-08-28 08:48:46.153465,Swiggy,send,Chennai,Web,1,8,48,3,2,1,1,4162.542654867257,113,73.78734513274321,0,0.2
3785,user_16,592.31,2026-07-28 17:57:26.153465,Zomato,send,Chennai,iOS,0,17,7,5,2,1,2,3660.321525423729,118,-3068.011525423729,0,0.5
